name,latitude,longitude,rating,user_ratings_total,price_level,cuisine,source,place_id
Cocina Mi Encanto Mexa Food,40.5517827,-74.15071859999999,5.0,29,,restaurant,google,ChIJrWrM3HxLwokRDOsgh9fB8z4
Mercado Ariana Restaurant & Bar,40.55177570000001,-74.1506905,,0,,restaurant,google,ChIJD0e_zblLwokRLv6DhOjLUH0
The Sandwich Shop Staten Island,40.5526017,-74.1505936,4.6,250,2.0,restaurant,google,ChIJA5lFv8pLwokRySVl1vKj93c
Omakase Ichi,40.5511117,-74.1495259,4.9,109,,restaurant,google,ChIJAwHF9LVLwokRdspAFwrnOBo
JD's Tavern,40.5512135,-74.1495011,4.4,226,2.0,restaurant,google,ChIJ4_8ru0FLwokRPZ9X-61kU4M
Greek foos,40.55046129999999,-74.14599369999999,,0,,restaurant,google,ChIJD5ezbgBLwokR4EA9SRTli1k
Genki Sushi,40.5538195,-74.1427483,4.4,378,2.0,restaurant,google,ChIJ7wnmuMZLwokRQC790GkAuFo
Villa Paradiso Ristorante Italiano,40.5534203,-74.1435742,4.6,541,2.0,restaurant,google,ChIJb_L0pMZLwokRt8kbZIH-v5o
Dunkin',40.55427009999999,-74.1431985,3.9,160,1.0,restaurant,google,ChIJ3TET9sNLwokRT34QGct-JSg
Breezy Point Surf Club,40.5519268,-73.9317645,4.2,150,,restaurant,google,ChIJmXCSHP9DwokRI4xRfqR14F0
Shell,40.559309,-74.1975695,3.8,48,2.0,restaurant,google,ChIJ95Jo4zxLwokR4j9hiNXeOPk
Dunkin',40.5594007,-74.19778389999999,4.1,162,1.0,restaurant,google,ChIJ95Jo4zxLwokRlbbqIjbPSs4
new Island Wok,40.55972570000001,-74.1973421,3.9,70,1.0,restaurant,google,ChIJ0XWW6KdLwokRRYBiVnYvcOw
Royal Pizza,40.55969810000001,-74.19719289999999,4.9,182,1.0,restaurant,google,ChIJnc661NBLwokRiWRZfvzIgVc
Chen's Garden,40.5633031,-74.1917139,4.0,100,1.0,restaurant,google,ChIJsU2T02lLwokRdcds8rhHrkA
Zaika Kitchen,40.5635421,-74.19176809999999,5.0,2,,restaurant,google,ChIJjztNejVLwokRl1GW8fQKSqg
Tony's Best Pizza & Pasta,40.5640678,-74.1918199,4.3,16,,restaurant,google,ChIJVc09VJ9LwokRSTGt9e52wx4
Pronto Pizza Pasta,40.55853999999999,-74.1690114,3.9,198,2.0,restaurant,google,ChIJm4yyNKdLwokRtoMJu0-o14k
Dove Diner,40.5590082,-74.1691159,4.1,1056,2.0,restaurant,google,ChIJe1xfzqBLwokRscB_tQj2bqA
McDonald's,40.5596469,-74.16819300000002,3.6,1178,1.0,restaurant,google,ChIJAU-quKBLwokRkSe_AEI9SV8
Best Halal Food,40.5603857,-74.16962989999999,4.4,343,1.0,restaurant,google,ChIJ3b58k6BLwokRyaXBr0cyCS4
Arianas Bagels & Mexican Food,40.55849449999999,-74.16902019999999,3.7,3,,restaurant,google,ChIJg-g4gyxLwokR5dDVBzXoBj0
Mercado Ariana restaurant,40.5584762,-74.16896349999999,4.2,140,2.0,restaurant,google,ChIJbc5nb8VLwokRjuZKK90WXKE
Casa Nino's Pizza Bar,40.56577059999999,-74.18288600000001,4.6,248,2.0,restaurant,google,ChIJVdA4CF9LwokRoK_hQJyZgvw
Country Donuts,40.5603519,-74.1688308,4.3,513,1.0,restaurant,google,ChIJFRCFjaBLwokRmr5D6BnqMvg
Zara Arthur,40.5606385,-74.1687097,4.5,114,,restaurant,google,ChIJTfnAAgBLwokRetLO1bIBRBg
Teriyaki One Japanese Grill (Teriyaki & Sushi),40.5595276,-74.16837869999999,4.9,189,1.0,restaurant,google,ChIJX6Nc0s9LwokRYTqf58gWmhE
Yala Halal Food - South shore,40.5595316,-74.1682483,4.2,433,1.0,restaurant,google,ChIJj6DdpxdLwokR3fMBsE87ZWs
Corrado's Cucina,40.56106580000001,-74.1686486,4.8,684,2.0,restaurant,google,ChIJcYdYrqVLwokRzs2cBgkcUDk
El Tri Mexican-Delivery Only,40.566416,-74.18312470000001,3.7,6,,restaurant,google,ChIJDWcczxRLwokRP3kbC_-92GY
La Vita Mia Pizza and Panini & Italian Specialties Market,40.566416,-74.18312470000001,4.5,11,2.0,restaurant,google,ChIJF_tVby9LwokRPny8aVgxx-g
Dunkin',40.56021370000001,-74.1636037,3.5,414,1.0,restaurant,google,ChIJu2XixaNLwokRkVhgFDCj2Os
Planet Wings,40.55947479999999,-74.1645644,3.5,159,1.0,restaurant,google,ChIJg9o80qNLwokRibtw1e_5-Yo
EMPIRE BAGLES & MORE,40.5598091,-74.166336,,0,,restaurant,google,ChIJIRScoFlLwokR7tCk1fVutco
Pizzaioli of Staten Island,40.5594463,-74.1644799,4.4,251,2.0,restaurant,google,ChIJP29JWW1LwokRHeTXY1JWvsw
Ho Wok,40.559483,-74.164391,4.0,126,2.0,restaurant,google,ChIJX6MK0qNLwokRyu4WbBxZWdc
Roppongi Robata & Sushi,40.5595433,-74.1643422,4.8,130,2.0,restaurant,google,ChIJDXDbX1BLwokRxaRzW7sk3RM
Elverton Bagels & Deli,40.5623142,-74.15717599999999,3.4,38,,restaurant,google,ChIJLdZs0JdLwokRJnVdlOS33sw
Domenico's Pizzeria,40.56101,-74.135381,4.5,181,2.0,restaurant,google,ChIJtXfle-hLwokRdZpOw4scVqo
Supreme Memorials,40.5599083,-74.1349406,3.7,3,,restaurant,google,ChIJsxRr6OdLwokRekeuAdJ5mpE
Dunkin',40.56089,-74.1351178,3.3,275,1.0,restaurant,google,ChIJkalQpONLwokR4I9wNibU8NA
Alfonso's Cantina,40.5611624,-74.1356948,4.4,91,2.0,restaurant,google,ChIJpYOnMq1LwokRPm_Dy6Vhydc
Oakwood Diner,40.5640547,-74.13292489999999,4.3,625,2.0,restaurant,google,ChIJO5H_KuRLwokRAafLsH4FqRg
Subway,40.5645129,-74.12802549999999,3.8,65,1.0,restaurant,google,ChIJZ4GZo-NLwokRPI_LnLrvz0E
Starbucks,40.5639306,-74.1326704,3.8,27,,restaurant,google,ChIJ6ThH2URLwokRySd--BzpLlc
Ambrosino's,40.56421710000001,-74.1334468,4.0,90,1.0,restaurant,google,ChIJxYBSi-NLwokRNFXCqZYazS4
La Rosa Chicken & Grill Restaurant - Guyon Avenue,40.5645876,-74.12808729999999,4.1,119,1.0,restaurant,google,ChIJR3-KesVLwokR4ohs4yMA7fs
Canlon's,40.5651788,-74.1268568,4.6,467,2.0,restaurant,google,ChIJi8yV_-JLwokRjQFcQceii04
Taste of China,40.5645648,-74.12784649999999,4.5,150,,restaurant,google,ChIJJTW1t-xLwokR1S7ZGru3C1g
Justinos Pizza,40.564994,-74.127704,3.8,89,2.0,restaurant,google,ChIJuXUTHi9LwokRMupP47Cz5cM
Pardon My Cheesesteak,40.5649366,-74.1273063,1.8,5,2.0,restaurant,google,ChIJIXNOc0RLwokRZyFYEi_gFgI
Grilled Cheese Society,40.5649366,-74.1273063,1.0,3,2.0,restaurant,google,ChIJFw0XoSFLwokRcKZgDqyWWl4
Starbucks,40.56381,-74.11529999999999,2.2,62,,restaurant,google,ChIJa9l5ZfdJwokRDzDQldM7DPc
QDOBA Mexican Eats,40.5644249,-74.114203,4.5,185,1.0,restaurant,google,ChIJc8y0mQdJwokRoMgKqel7BUU
Empire East,40.56465310000001,-74.1138074,3.7,347,2.0,restaurant,google,ChIJizVKdlBJwokRHPEgmQx29v8
Jersey Mike's Subs,40.5654202,-74.112993,4.0,330,1.0,restaurant,google,ChIJS00oplpJwokRI26FLg6gpSg
Talay,40.5618536,-74.10927459999999,,0,,restaurant,google,ChIJUZyhRABJwokRc2bm29a09S0
Siam Thai Eatery Staten Island,40.5653972,-74.11021149999999,4.4,400,2.0,restaurant,google,ChIJG4MbZZVJwokRV5L2TNVrCCE
Dunkin',40.5656608,-74.1127798,3.9,124,1.0,restaurant,google,ChIJqxzCcy5JwokRiNPaBUQzo7k
Tropical Smoothie Cafe,40.56577009999999,-74.10990009999999,4.2,168,1.0,restaurant,google,ChIJvSTuDx5JwokRq2Fig33OZXY
Wendy's,40.5653254,-74.1143881,2.8,54,1.0,restaurant,google,ChIJwZt6fwBJwokRGn0y52SY6HM
New China Hibachi & Sushi Buffet,40.5659573,-74.1092829,4.1,1765,1.0,restaurant,google,ChIJO5T30YFJwokRU3kuEZZVQ-c
Menchie's,40.56612370000001,-74.1105731,4.6,153,1.0,restaurant,google,ChIJw1Je609JwokRpcXTLNbXupg
Hawaii Poke Bowl II,40.5661554,-74.11054039999999,3.9,62,2.0,restaurant,google,ChIJOWOSx5hJwokRL2c3KHQHZt4
On A Roll,40.5661731,-74.1104342,4.5,379,1.0,restaurant,google,ChIJk4uOk-VJwokRPVYk4a-dnxA
Dunkin',40.5662098,-74.1127097,3.8,50,1.0,restaurant,google,ChIJ6QoBfF1JwokRQvazuBFw0Oo
Patrizia's Taverna,40.5663152,-74.1099527,4.3,176,2.0,restaurant,google,ChIJS7R9DdxJwokRUclinYo_2sw
J&V Halal Food Gyro & Chicken Over Rice,40.56611299999999,-74.1135812,4.8,114,,restaurant,google,ChIJj9zc6khJwokRzyqXzvXH4ls
Flying Guillotine,40.5663552,-74.1099291,4.5,47,,restaurant,google,ChIJAWO5hhFJwokRmJqMkpOmbuA
Alamo Drafthouse Cinema Staten Island,40.56642350000001,-74.1099674,4.2,727,,restaurant,google,ChIJh8Zjhh9JwokRYB1K472HTbQ
Greek Xpress,40.56646559999999,-74.1102195,4.4,105,1.0,restaurant,google,ChIJs0vB_UBJwokRnFO_sqLxu-c
Panera Bread,40.5664749,-74.1100234,3.2,189,2.0,restaurant,google,ChIJfctsX2VJwokRO70PzhqmiXU
Boulevard Lounge,40.5664862,-74.1101904,4.8,56,,restaurant,google,ChIJT4aV4VhJwokRxEXRuLlro7w
Sea Bar,40.5664947,-74.1101532,4.7,255,2.0,restaurant,google,ChIJrzlT8E9JwokRspP_AEGIqSs
Applebee's Grill + Bar,40.5671674,-74.11105280000001,4.4,422,2.0,restaurant,google,ChIJ6aDllslJwokRlq_KJ1EImko
"Patrizia's Pizza, Pasta & Panini",40.5671787,-74.11095379999999,4.3,18,,restaurant,google,ChIJRxML7D1JwokR9uUKQSr9GLk
Kennedy's,40.5613793,-73.920946,4.5,784,3.0,restaurant,google,ChIJf2SWkrRDwokR_JT_AeuEQEM
Dugout,40.5592915,-73.91977969999999,3.9,15,,restaurant,google,ChIJN8YZbe9DwokRzOfzluksFoo
Blarney Castle,40.5613144,-73.9121608,4.4,69,,restaurant,google,ChIJYS8doUtCwokRYEs3oC4fPNU
The Bayhouse of Breezy Point,40.5647335,-73.9116185,4.2,233,2.0,restaurant,google,ChIJf2SWkrRDwokR9AJu_NNcgzg
Pizza on the Point,40.5613362,-73.91182739999999,4.0,65,2.0,restaurant,google,ChIJ9WHIk0RDwokRepvvClAy9Ss
Silver Gull Beach Club,40.55764449999999,-73.9024007,4.2,143,,restaurant,google,ChIJT1VVVcJDwokR59gkDEDDjio
Jade Island,40.5759757,-74.1682357,4.3,904,2.0,restaurant,google,ChIJb4WRHYNLwokR465vNzRW3OM
Miller's Ale House,40.5751294,-74.1693842,4.2,2276,2.0,restaurant,google,ChIJH-x7i4JLwokRbsgP4Y3vQF8
Pizza Hut Express,40.5748227,-74.1671221,3.3,110,1.0,restaurant,google,ChIJWbbEE4NLwokRGoYll_juPyM
flipside Griddle,40.5748538,-74.1667504,5.0,22,,restaurant,google,ChIJ8Zg-4D1LwokRBtvkUI9WGqU
Casa Verde Restaurant,40.5732187,-74.1365732,4.6,354,2.0,restaurant,google,ChIJ1-OrIoJLwokR_i4HunJOIpE
La Fontana,40.568237,-74.12644499999999,4.3,380,2.0,restaurant,google,ChIJkezEJP1LwokRwR78H95n5_0
La Strada,40.5738889,-74.1155556,4.5,507,2.0,restaurant,google,ChIJRU83BFNJwokRz3CQN9GZykQ
Pizzeria Giove,40.5720845,-74.113124,4.5,537,2.0,restaurant,google,ChIJTVnfcVJJwokRanxhOiUrj64
Frutas locas & ice cream,40.5734799,-74.1165978,4.0,41,,restaurant,google,ChIJ-3dldVNJwokRbE5VoDgxG54
Cafe Con Pan,40.57377069999999,-74.1163037,3.8,265,2.0,restaurant,google,ChIJSbPAC1NJwokR_KSFvZB1Kac
Cantina Mexicana,40.5737022,-74.1160633,4.5,455,2.0,restaurant,google,ChIJX3C6CVNJwokRfAtW-95rEn4
Chipotle Mexican Grill,40.5678977,-74.11147009999999,3.8,863,1.0,restaurant,google,ChIJD-TeKlBJwokRgBBxsEWdMFA
Piece-A-Cake,40.57344539999999,-74.1148101,4.4,795,2.0,restaurant,google,ChIJBVI4_1JJwokRq1NHfBpzVTg
Fresh Tortillas & Tacos,40.5717458,-74.11233659999999,4.2,404,1.0,restaurant,google,ChIJ18uCik1JwokRwhPR_6bvV_w
Nori sushi,40.57385419999999,-74.1176297,4.2,133,2.0,restaurant,google,ChIJseYmeFNJwokRr6QLshEWfeQ
Brioso,40.573037,-74.115113,4.3,374,3.0,restaurant,google,ChIJE6ZeU1JJwokRA87myOkZKro
Hylan Diner,40.5691155,-74.11168339999999,4.1,1475,2.0,restaurant,google,ChIJb1LyFk5JwokR8JbhQEAy3ro
Trackside Bar & Grill,40.57364800000001,-74.11764000000001,4.5,314,2.0,restaurant,google,ChIJD6vqclNJwokRmgklIwEEzJ0
Valducci's Pizza Two,40.567288,-74.1125718,3.2,21,2.0,restaurant,google,ChIJNeD9IpdJwokRi2P3ef3-QO4
Plaza Pizza,40.5734799,-74.11673549999999,4.4,134,2.0,restaurant,google,ChIJfSjUoVNJwokRFbOOCnRgfbc
Pho Rainbow,40.5735912,-74.1164946,4.5,426,1.0,restaurant,google,ChIJ3z5wClNJwokRLWUeY2xZXrI
Tlalix deli,40.573732,-74.11638099999999,4.0,29,,restaurant,google,ChIJ7ao90SZJwokRFG-63nxohD8
Domino's Pizza,40.5730848,-74.1152323,3.3,89,1.0,restaurant,google,ChIJXWWbrUVJwokRq0bm1l5zTx8
New Dorp Halal Station,40.5737147,-74.1162475,5.0,10,,restaurant,google,ChIJFeZB-25JwokR_0PFmCPXOYc
Smoke shop & Tobacco,40.5737567,-74.1161989,4.4,35,,restaurant,google,ChIJqep-CVNJwokRYHYinSVjpp4
Ho'Brah,40.5741357,-74.1169512,4.5,443,2.0,restaurant,google,ChIJmd6UKNlJwokRYgZXj7I5tXs
Taste of India II,40.572234,-74.11260899999999,4.4,661,2.0,restaurant,google,ChIJ1_AfcVJJwokRqIHq3OuJwow
Avanti's Pizzeria,40.5732692,-74.1152226,4.2,197,2.0,restaurant,google,ChIJ-7U-MdBJwokRLySduaoP9ck
Pho 60 南北越 Staten Island,40.56790780000001,-74.11147059999999,4.2,190,2.0,restaurant,google,ChIJexuW2XZJwokRiZAUrtyHhNU
Taste of Vietnam,40.56788969999999,-74.1113377,3.8,28,,restaurant,google,ChIJXRl6u1ZJwokRQbadALHZ4dM
China Wok Staten Island,40.5754611,-74.1198095,3.9,100,,restaurant,google,ChIJSWYkxlRJwokR1OQhPiQ9lVk
Fresh Twist,40.5754265,-74.11973739999999,4.6,247,,restaurant,google,ChIJz4JlXFJJwokRAfa2qv8eAIM
Hi Sushi ( 小鱼号 酸菜鱼 ）,40.5720845,-74.113124,4.7,58,1.0,restaurant,google,ChIJQUhTjpRJwokRziuhioo7iiQ
Lucky199,40.5730259,-74.1140011,4.9,79,,restaurant,google,ChIJy5vnMAFJwokROEbMdiYwr7o
Staten Island MR. BBQ,40.5717648,-74.1125947,4.1,111,1.0,restaurant,google,ChIJLbIfyspJwokRW7z6HsHCGrQ
Schuan Kitchen 山川小馆,40.5717132,-74.1125029,4.9,20,,restaurant,google,ChIJT1Dk5LVJwokR1LcTyGZK_aw
Wingstop,40.5673171,-74.1107883,3.0,75,2.0,restaurant,google,ChIJiQAb4epJwokRnUFKeY50aHk
Hook & Reel Cajun Seafood & Bar,40.5678213,-74.11078979999999,4.5,2085,2.0,restaurant,google,ChIJg2ixNU5JwokRWSLd0mqqcFU
Kitchen New Dorp 古井烧腊坊,40.5713453,-74.1118147,5.0,2,,restaurant,google,ChIJ4YL4AfBJwokRInyDjw2W6Sk
Prince Tea House New Dorp,40.5713453,-74.1118147,4.7,345,2.0,restaurant,google,ChIJYT8pJoNJwokRaA20133fdc4
Starbucks,40.56961,-74.10964,4.0,603,2.0,restaurant,google,ChIJB9nLZE5JwokRUfHjOVslD94
Better Gourmet Health Kitchen,40.57413649999999,-74.1065802,4.2,210,2.0,restaurant,google,ChIJ6w_wqUxJwokRgZac1hsj33c
Pronto Pizza Pasta,40.57136059999999,-74.11116679999999,3.7,324,1.0,restaurant,google,ChIJGTiP7E1JwokRFIWw3hyzkpU
Harvest Cafe,40.56588429999999,-74.101078,4.7,291,1.0,restaurant,google,ChIJuWekL0hJwokRrx2XEx2c7k8
Dunkin',40.572147,-74.108648,4.0,373,1.0,restaurant,google,ChIJ9e_5WUxJwokRRDqqiM0hytU
7-Eleven,40.5709549,-74.1100024,3.6,55,1.0,restaurant,google,ChIJCRrg0U1JwokRCE0sVIyor7c
Makoto Revolving Sushi Bar,40.5696998,-74.10960589999999,5.0,1,,restaurant,google,ChIJMfUhHwBJwokRZaKxysi4d-k
Wonder New Dorp,40.5696998,-74.10960589999999,3.9,57,,restaurant,google,ChIJN4YVOABJwokRMKLZIbilfWE
Shake Shack Hylan Boulevard,40.5696998,-74.10960589999999,2.7,7,,restaurant,google,ChIJdXFWxE9JwokRkLLo_eQYLqw
Pho Today Staten Island,40.5696998,-74.10960589999999,4.3,89,,restaurant,google,ChIJIwEzhapJwokRlInQsN_58aM
Teriyaki One Japanese Grill (Teriyaki & Sushi),40.5698607,-74.1095206,3.9,59,1.0,restaurant,google,ChIJpbVC6QlJwokRb26HMEkiBiQ
Popeyes Louisiana Kitchen,40.5699281,-74.1093903,4.0,947,1.0,restaurant,google,ChIJQ4GUGAZJwokRfGzi4iKMZpI
New Dorp food cart,40.570039,-74.1094644,4.9,43,1.0,restaurant,google,ChIJW8csY-xJwokRXhDt8rtTyus
Bravo Pizza & Sports Bar,40.570125,-74.1086857,4.5,466,1.0,restaurant,google,ChIJJcr1m-5JwokRR2RzeT324bU
Precious Island Tea Shop,40.570706,-74.1104278,4.1,637,2.0,restaurant,google,ChIJhStz3E1JwokR4ysd7dtsqiQ
Seabass Taverna,40.5709801,-74.1103009,4.8,253,1.0,restaurant,google,ChIJKapPRABJwokRJ18rAUVeCw4
98K Fried Chicken & Sandwich (Staten Island）,40.5710808,-74.1106556,4.5,128,2.0,restaurant,google,ChIJaS1T1PJJwokR5w2DNANbNJo
Taco Bell,40.5709872,-74.10966909999999,3.6,228,1.0,restaurant,google,ChIJaXRhRwBJwokRRhlQPkupckU
Home Frite,40.5711517,-74.1115396,4.9,168,,restaurant,google,ChIJufE88VtJwokReRV69nFMV_4
Ten Seconds Yunnan Rice Noodle,40.5714422,-74.1111265,3.8,48,2.0,restaurant,google,ChIJR8WtRwBJwokR-Z2iBOPzhag
Lilya's Restaurant & Grill Cafe Gourmand,40.57203729999999,-74.0951607,4.6,377,2.0,restaurant,google,ChIJK8bBozRJwokRNy88hNFUgFA
Ariellas Restaurant,40.5655684,-74.100332,4.9,126,,restaurant,google,ChIJ0b4ayA5JwokRbZmLk07vS9s
Kali Cooks NYC Food Truck,40.56210189999999,-74.1000521,5.0,35,,restaurant,google,ChIJ3S3vcABJwokRgVeiNjaZD2s
Amalfi Coast Pizzeria and Restaurant Inc,40.5721968,-74.0933692,4.5,71,2.0,restaurant,google,ChIJqZqEiAZJwokRJigwzZYbIq4
Arka Mediterranean,40.5711266,-74.0915153,5.0,79,,restaurant,google,ChIJCxl5HQBJwokR3hOtKdKQLyk
Corner Caffe,40.5711299,-74.091494,5.0,1,,restaurant,google,ChIJAwU4MQBJwokRABBNCf2dUpY
New Everybody's Kitchen,40.57252820000001,-74.0928067,3.9,106,,restaurant,google,ChIJ7_nCMzNJwokRs9NVVLP8Xxg
Ronnie's Sandwich Shoppe,40.57451069999999,-74.1051669,4.7,206,1.0,restaurant,google,ChIJJ8DrtLROwokR5zRRAxIq4_E
Ya Ya Roasted,40.5727139,-74.1080523,4.1,110,2.0,restaurant,google,ChIJTbOWWQBJwokReH6Cw6q-gbM
Tacos Brothers Truck,40.5727869,-74.1079803,3.6,8,2.0,restaurant,google,ChIJOXN3o_ZJwokRsL7y0-qXfyo
Muzi Sushi,40.57431200000001,-74.10647,4.9,84,,restaurant,google,ChIJoz2w6qVJwokRI72vvMvVps4
Breezy Dogs Food Truck,40.5674424,-73.8833319,4.4,10,,restaurant,google,ChIJq6oeLPpDwokRSitslAzLvzw
Shanty's,40.56538860000001,-73.8765003,3.7,3,,restaurant,google,ChIJdfNpTeZDwokRL56hpBZL7lg
Good Dog BBQ,40.56538860000001,-73.8765003,,0,,restaurant,google,ChIJKRo5YXZDwokRhC2sqwMIzBM
Space Burgers,40.56538860000001,-73.8765003,3.8,18,,restaurant,google,ChIJ4YOA7PdDwokRGG-XqR695dc
Riis Beach Bar & Concessions,40.56543849999999,-73.87645959999999,4.7,33,,restaurant,google,ChIJaeDU0kBDwokR1ZtR7BEiv2k
Spectro,40.5673021,-73.8666253,4.4,17,,restaurant,google,ChIJKXRWQx9DwokRmF3duJy5tNE
Five Guys,40.576471,-74.1692107,4.2,774,2.0,restaurant,google,ChIJq1gKk4FLwokRD19kUMi3Zxg
Burger King,40.5818365,-74.1668675,3.5,101,1.0,restaurant,google,ChIJN1BTs4FLwokRoOyurmopLk0
Panera Bread,40.578223,-74.164086,3.8,705,2.0,restaurant,google,ChIJjdsvDYdLwokRfk6GhNTIugs
Outback Steakhouse,40.5786977,-74.1639418,4.4,2721,2.0,restaurant,google,ChIJ1To1H4RLwokR9hPU4RJcQdo
Crepes Du Nord,40.582398,-74.166055,4.1,30,,restaurant,google,ChIJ76CWpIBLwokRqoJ1nJwnHWU
Angelina's Kitchen,40.5785122,-74.1640273,4.3,890,2.0,restaurant,google,ChIJBcy5u4ZLwokRRl0zqhF1xlg
Sarku Japan,40.5813374,-74.1666003,3.0,96,1.0,restaurant,google,ChIJq_6BwoBLwokRnymcVeyTLpQ
Applebee's Grill + Bar,40.5811685,-74.1647613,4.1,1125,2.0,restaurant,google,ChIJXX8Gz4BLwokREgxJlLs1tlU
Charleys Cheesesteaks,40.5817771,-74.1670944,4.1,99,1.0,restaurant,google,ChIJTbSProBLwokRJ1D4d1wGpdA
Green Leaf's & Bananas,40.5817771,-74.1670944,1.8,18,,restaurant,google,ChIJo_sQtoBLwokRz8x8CljC39Q
Bananas Smoothies And Frozen Yogurt,40.5814795,-74.1649511,3.8,27,,restaurant,google,ChIJ7c0NNYdLwokR8MuDa6qLNWA
Red Mango,40.5815,-74.164577,4.3,43,2.0,restaurant,google,ChIJ__L7K3xMwokRIuS_wjRH-vM
East Pacific,40.58232690000001,-74.1652138,4.0,530,2.0,restaurant,google,ChIJryiJtIBLwokRwmG-FynYcOM
Starbucks,40.58161,-74.16642999999999,3.9,291,2.0,restaurant,google,ChIJ01vm2YBLwokRHXP2dkpkkps
Dunkin',40.5766138,-74.1671496,3.0,33,1.0,restaurant,google,ChIJf1EyQT5LwokR8htQdO507dY
Gino's Villa Monte Pizzeria,40.5760054,-74.1645143,4.2,792,2.0,restaurant,google,ChIJN8YSjYFLwokRzBgc4zMHaPQ
Jersey Mike's Subs,40.57623,-74.164444,4.1,273,1.0,restaurant,google,ChIJMQB8YUFLwokRGY1Sqg83jNU
Tommys Tavern + Tap,40.58107469999999,-74.1672909,4.4,1809,2.0,restaurant,google,ChIJWdknFsRLwokR1jq88T0Mr7U
Master Wok,40.5812781,-74.1664057,3.2,52,,restaurant,google,ChIJ3S0bw4BLwokRCjSVMi6Go6w
Melt Shop,40.5813473,-74.16663129999999,3.7,41,1.0,restaurant,google,ChIJD4ICJPBLwokRjiyBjd5c3I4
Chipotle Mexican Grill,40.5816193,-74.167749,3.6,784,1.0,restaurant,google,ChIJ3d-B2UtLwokRdleD9mvwgwQ
Poke Island & Grill,40.5811685,-74.1647613,4.2,102,1.0,restaurant,google,ChIJJ-4c3x5LwokRP6Lf0tMHSy0
The Mighty Crab (Staten Island),40.5810619,-74.16447819999999,4.6,513,2.0,restaurant,google,ChIJRdM2SQ9LwokR7qF87g9m_0k
Shake Shack Staten Island Mall - New Springville,40.58170610000001,-74.1677084,4.3,1126,2.0,restaurant,google,ChIJn25no-xNwokR00QXyWQGSvU
Taco Bell,40.5811992,-74.1647675,2.7,43,1.0,restaurant,google,ChIJCdX6M4dLwokRQxA89plmhr8
Piattino Oven Fired Pizza,40.5817771,-74.1670944,1.6,12,,restaurant,google,ChIJ4fNR6hdLwokRI1mJdBRh7Xo
Dunkin',40.5817771,-74.1670944,2.1,40,1.0,restaurant,google,ChIJL0OcGblNwokR6PG1r2DOPdI
Kong Dog Staten Island,40.58210589999999,-74.1667879,4.2,14,,restaurant,google,ChIJy4hSkFNLwokRvei0ErCRM-4
Bistro Thai,40.5821079,-74.1666012,3.4,48,2.0,restaurant,google,ChIJvwCyw_NLwokRcGl74ER_KBM
Popeyes Louisiana Kitchen,40.5821569,-74.1667605,3.0,185,1.0,restaurant,google,ChIJmazxBlRLwokRUWhOWBuFrao
Dave & Buster's Staten Island,40.5822964,-74.1669045,4.2,2901,2.0,restaurant,google,ChIJ3Udy9oBLwokR6-QAgmp_BOw
Chick-fil-A,40.5824306,-74.16650349999999,4.2,636,1.0,restaurant,google,ChIJ-aHijsBLwokRI8fuW9aVaGk
滋味馆,40.582413,-74.165352,3.8,4,2.0,restaurant,google,ChIJ8eBIy6RLwokRU_TG74Icjf0
Krispy Kreme,40.58276540000001,-74.1684568,3.9,456,1.0,restaurant,google,ChIJ-RwIsNRLwokRM1GRwuIffvo
MAELS Snack Sale,40.58194599999999,-74.1595165,,0,,restaurant,google,ChIJ71-xbwBNwokR1XSu_9LyLME
Gourmet Chef,40.5754621,-74.1279354,4.0,48,,restaurant,google,ChIJKe2uHP9LwokR15jjvIHCVb0
Pizza Mia,40.5754907,-74.1278914,4.5,55,2.0,restaurant,google,ChIJhRCyuW5LwokRed1PS8JlkMs
Fushimi,40.5814833,-74.11132309999999,4.3,652,3.0,restaurant,google,ChIJl_d7wrFOwokR4y6cD5qRkrg
Inca's Grill Peruvian Kitchen,40.5789497,-74.1084346,4.3,648,2.0,restaurant,google,ChIJP8jRfPtOwokRSr4hxZQYmVE
Violette's,40.5753962,-74.10512039999999,4.2,954,3.0,restaurant,google,ChIJPzucvrROwokR7y7Tqa-Eul0
Papa Johns Pizza,40.5775126,-74.1033521,3.1,216,1.0,restaurant,google,ChIJeTtgs7VOwokRkO1cO41Abhs
New Panda Garden,40.5790354,-74.1082677,4.0,68,1.0,restaurant,google,ChIJEYd6w7NOwokR3HVS2_uP058
White Castle,40.5764055,-74.104229,4.0,1349,1.0,restaurant,google,ChIJE4z--bROwokRS_1me6w3Hik
McDonald's,40.577487,-74.1021178,3.5,2115,1.0,restaurant,google,ChIJJ-m5wLVOwokRTH5UWxFTE-8
7-Eleven,40.5799624,-74.1089241,3.8,36,1.0,restaurant,google,ChIJndvm1LNOwokR21y2Th0k2uo
California Cafe Mexican Restaurant,40.57901859999999,-74.1082194,3.4,16,,restaurant,google,ChIJy49qlwxPwokR6v6vRTfC3KI
Napoli Pizza,40.5798295,-74.1093209,4.9,58,2.0,restaurant,google,ChIJCwpSIwBPwokRcEwh7DNvhsI
Rustic Pizza & Pasteria,40.57984579999999,-74.1093424,,0,,restaurant,google,ChIJyeDRKrJOwokRl2jauup1JXA
SIU KITCHEN (Hotpot),40.5715399,-74.1113314,4.5,151,1.0,restaurant,google,ChIJJ6K47-tJwokRKWJrdzP9Uoc
